time(s);position(m);velocity(m/s);acceleration(m*s^-2);jerk(m*s^-3)
0.055600;0.000017;0.000927;0.033360;0.600000
0.055700;0.000017;0.000931;0.033420;0.600000
0.055800;0.000017;0.000934;0.033480;0.600000
0.055900;0.000017;0.000937;0.033540;0.600000
0.056000;0.000018;0.000941;0.033600;0.600000
0.056100;0.000018;0.000944;0.033660;0.600000
0.056200;0.000018;0.000948;0.033720;0.600000
0.056300;0.000018;0.000951;0.033780;0.600000
0.056400;0.000018;0.000954;0.033840;0.600000
0.056500;0.000018;0.000958;0.033900;0.600000
0.056600;0.000018;0.000961;0.033960;0.600000
0.056700;0.000018;0.000964;0.034020;0.600000
0.056800;0.000018;0.000968;0.034080;0.600000
0.056900;0.000018;0.000971;0.034140;0.600000
0.057000;0.000019;0.000975;0.034200;0.600000
0.057100;0.000019;0.000978;0.034260;0.600000
0.057200;0.000019;0.000982;0.034320;0.600000
0.057300;0.000019;0.000985;0.034380;0.600000
0.057400;0.000019;0.000988;0.034440;0.600000
0.057500;0.000019;0.000992;0.034500;0.600000
0.057600;0.000019;0.000995;0.034560;0.600000
0.057700;0.000019;0.000999;0.034620;0.600000
0.057800;0.000019;0.001002;0.034680;0.600000
0.057900;0.000019;0.001006;0.034740;0.600000
0.058000;0.000020;0.001009;0.034800;0.600000
0.058100;0.000020;0.001013;0.034860;0.600000
0.058200;0.000020;0.001016;0.034920;0.600000
0.058300;0.000020;0.001020;0.034980;0.600000
0.058400;0.000020;0.001023;0.035040;0.600000
0.058500;0.000020;0.001027;0.035100;0.600000
0.058600;0.000020;0.001030;0.035160;0.600000
0.058700;0.000020;0.001034;0.035220;0.600000
0.058800;0.000020;0.001037;0.035280;0.600000
0.058900;0.000020;0.001041;0.035340;0.600000
0.059000;0.000021;0.001044;0.035400;0.600000
0.059100;0.000021;0.001048;0.035460;0.600000
0.059200;0.000021;0.001051;0.035520;0.600000
0.059300;0.000021;0.001055;0.035580;0.600000
0.059400;0.000021;0.001059;0.035640;0.600000
0.059500;0.000021;0.001062;0.035700;0.600000
0.059600;0.000021;0.001066;0.035760;0.600000
0.059700;0.000021;0.001069;0.035820;0.600000
0.059800;0.000021;0.001073;0.035880;0.600000
0.059900;0.000021;0.001076;0.035940;0.600000
0.060000;0.000022;0.001080;0.036000;0.600000
0.060100;0.000022;0.001084;0.036060;0.600000
0.060200;0.000022;0.001087;0.036120;0.600000
0.060300;0.000022;0.001091;0.036180;0.600000
0.060400;0.000022;0.001094;0.036240;0.600000
0.060500;0.000022;0.001098;0.036300;0.600000
0.060600;0.000022;0.001102;0.036360;0.600000
0.060700;0.000022;0.001105;0.036420;0.600000
0.060800;0.000022;0.001109;0.036480;0.600000
0.060900;0.000023;0.001113;0.036540;0.600000
0.061000;0.000023;0.001116;0.036600;0.600000
0.061100;0.000023;0.001120;0.036660;0.600000
0.061200;0.000023;0.001124;0.036720;0.600000
0.061300;0.000023;0.001127;0.036780;0.600000
0.061400;0.000023;0.001131;0.036840;0.600000
0.061500;0.000023;0.001135;0.036900;0.600000
0.061600;0.000023;0.001138;0.036960;0.600000
0.061700;0.000023;0.001142;0.037020;0.600000
0.061800;0.000024;0.001146;0.037080;0.600000
0.061900;0.000024;0.001149;0.037140;0.600000
0.062000;0.000024;0.001153;0.037200;0.600000
0.062100;0.000024;0.001157;0.037260;0.600000
0.062200;0.000024;0.001161;0.037320;0.600000
0.062300;0.000024;0.001164;0.037380;0.600000
0.062400;0.000024;0.001168;0.037440;0.600000
0.062500;0.000024;0.001172;0.037500;0.600000
0.062600;0.000025;0.001176;0.037560;0.600000
0.062700;0.000025;0.001179;0.037620;0.600000
0.062800;0.000025;0.001183;0.037680;0.600000
0.062900;0.000025;0.001187;0.037740;0.600000
0.063000;0.000025;0.001191;0.037800;0.600000
0.063100;0.000025;0.001194;0.037860;0.600000
0.063200;0.000025;0.001198;0.037920;0.600000
0.063300;0.000025;0.001202;0.037980;0.600000
0.063400;0.000025;0.001206;0.038040;0.600000
0.063500;0.000026;0.001210;0.038100;0.600000
0.063600;0.000026;0.001213;0.038160;0.600000
0.063700;0.000026;0.001217;0.038220;0.600000
0.063800;0.000026;0.001221;0.038280;0.600000
0.063900;0.000026;0.001225;0.038340;0.600000
0.064000;0.000026;0.001229;0.038400;0.600000
0.064100;0.000026;0.001233;0.038460;0.600000
0.064200;0.000026;0.001236;0.038520;0.600000
0.064300;0.000027;0.001240;0.038580;0.600000
0.064400;0.000027;0.001244;0.038640;0.600000
0.064500;0.000027;0.001248;0.038700;0.600000
0.064600;0.000027;0.001252;0.038760;0.600000
0.064700;0.000027;0.001256;0.038820;0.600000
0.064800;0.000027;0.001260;0.038880;0.600000
0.064900;0.000027;0.001264;0.038940;0.600000
0.065000;0.000027;0.001267;0.039000;0.600000
0.065100;0.000028;0.001271;0.039060;0.600000
0.065200;0.000028;0.001275;0.039120;0.600000
0.065300;0.000028;0.001279;0.039180;0.600000
0.065400;0.000028;0.001283;0.039240;0.600000
0.065500;0.000028;0.001287;0.039300;0.600000
0.065600;0.000028;0.001291;0.039360;0.600000
0.065700;0.000028;0.001295;0.039420;0.600000
0.065800;0.000028;0.001299;0.039480;0.600000
0.065900;0.000029;0.001303;0.039540;0.600000
0.066000;0.000029;0.001307;0.039600;0.600000
0.066100;0.000029;0.001311;0.039660;0.600000
0.066200;0.000029;0.001315;0.039720;0.600000
0.066300;0.000029;0.001319;0.039780;0.600000
0.066400;0.000029;0.001323;0.039840;0.600000
0.066500;0.000029;0.001327;0.039900;0.600000
0.066600;0.000030;0.001331;0.039960;0.600000
0.066700;0.000030;0.001335;0.040020;0.600000
0.066800;0.000030;0.001339;0.040080;0.600000
0.066900;0.000030;0.001343;0.040140;0.600000
0.067000;0.000030;0.001347;0.040200;0.600000
0.067100;0.000030;0.001351;0.040260;0.600000
0.067200;0.000030;0.001355;0.040320;0.600000
0.067300;0.000030;0.001359;0.040380;0.600000
0.067400;0.000031;0.001363;0.040440;0.600000
0.067500;0.000031;0.001367;0.040500;0.600000
0.067600;0.000031;0.001371;0.040560;0.600000
0.067700;0.000031;0.001375;0.040620;0.600000
0.067800;0.000031;0.001379;0.040680;0.600000
0.067900;0.000031;0.001383;0.040740;0.600000
0.068000;0.000031;0.001387;0.040800;0.600000
0.068100;0.000032;0.001391;0.040860;0.600000
0.068200;0.000032;0.001395;0.040920;0.600000
0.068300;0.000032;0.001399;0.040980;0.600000
0.068400;0.000032;0.001404;0.041040;0.600000
0.068500;0.000032;0.001408;0.041100;0.600000
0.068600;0.000032;0.001412;0.041160;0.600000
0.068700;0.000032;0.001416;0.041220;0.600000
0.068800;0.000033;0.001420;0.041280;0.600000
0.068900;0.000033;0.001424;0.041340;0.600000
0.069000;0.000033;0.001428;0.041400;0.600000
0.069100;0.000033;0.001432;0.041460;0.600000
0.069200;0.000033;0.001437;0.041520;0.600000
0.069300;0.000033;0.001441;0.041580;0.600000
0.069400;0.000033;0.001445;0.041640;0.600000
0.069500;0.000034;0.001449;0.041700;0.600000
0.069600;0.000034;0.001453;0.041760;0.600000
0.069700;0.000034;0.001457;0.041820;0.600000
0.069800;0.000034;0.001462;0.041880;0.600000
0.069900;0.000034;0.001466;0.041940;0.600000
0.070000;0.000034;0.001470;0.042000;0.600000
0.070100;0.000034;0.001474;0.042060;0.600000
0.070200;0.000035;0.001478;0.042120;0.600000
0.070300;0.000035;0.001483;0.042180;0.600000
0.070400;0.000035;0.001487;0.042240;0.600000
0.070500;0.000035;0.001491;0.042300;0.600000
0.070600;0.000035;0.001495;0.042360;0.600000
0.070700;0.000035;0.001500;0.042420;0.600000
0.070800;0.000035;0.001504;0.042480;0.600000
0.070900;0.000036;0.001508;0.042540;0.600000
0.071000;0.000036;0.001512;0.042600;0.600000
0.071100;0.000036;0.001517;0.042660;0.600000
0.071200;0.000036;0.001521;0.042720;0.600000
0.071300;0.000036;0.001525;0.042780;0.600000
0.071400;0.000036;0.001529;0.042840;0.600000
0.071500;0.000037;0.001534;0.042900;0.600000
0.071600;0.000037;0.001538;0.042960;0.600000
0.071700;0.000037;0.001542;0.043020;0.600000
0.071800;0.000037;0.001547;0.043080;0.600000
0.071900;0.000037;0.001551;0.043140;0.600000
0.072000;0.000037;0.001555;0.043200;0.600000
0.072100;0.000037;0.001560;0.043260;0.600000
0.072200;0.000038;0.001564;0.043320;0.600000
0.072300;0.000038;0.001568;0.043380;0.600000
0.072400;0.000038;0.001573;0.043440;0.600000
0.072500;0.000038;0.001577;0.043500;0.600000
0.072600;0.000038;0.001581;0.043560;0.600000
0.072700;0.000038;0.001586;0.043620;0.600000
0.072800;0.000039;0.001590;0.043680;0.600000
0.072900;0.000039;0.001594;0.043740;0.600000
0.073000;0.000039;0.001599;0.043800;0.600000
0.073100;0.000039;0.001603;0.043860;0.600000
0.073200;0.000039;0.001607;0.043920;0.600000
0.073300;0.000039;0.001612;0.043980;0.600000
0.073400;0.000040;0.001616;0.044040;0.600000
0.073500;0.000040;0.001621;0.044100;0.600000
0.073600;0.000040;0.001625;0.044160;0.600000
0.073700;0.000040;0.001630;0.044220;0.600000
0.073800;0.000040;0.001634;0.044280;0.600000
0.073900;0.000040;0.001638;0.044340;0.600000
0.074000;0.000041;0.001643;0.044400;0.600000
0.074100;0.000041;0.001647;0.044460;0.600000
0.074200;0.000041;0.001652;0.044520;0.600000
0.074300;0.000041;0.001656;0.044580;0.600000
0.074400;0.000041;0.001661;0.044640;0.600000
0.074500;0.000041;0.001665;0.044700;0.600000
0.074600;0.000042;0.001670;0.044760;0.600000
0.074700;0.000042;0.001674;0.044820;0.600000
0.074800;0.000042;0.001679;0.044880;0.600000
0.074900;0.000042;0.001683;0.044940;0.600000
0.075000;0.000042;0.001687;0.045000;0.600000
0.075100;0.000042;0.001692;0.045060;0.600000
0.075200;0.000043;0.001697;0.045120;0.600000
0.075300;0.000043;0.001701;0.045180;0.600000
0.075400;0.000043;0.001706;0.045240;0.600000
0.075500;0.000043;0.001710;0.045300;0.600000
0.075600;0.000043;0.001715;0.045360;0.600000
0.075700;0.000043;0.001719;0.045420;0.600000
0.075800;0.000044;0.001724;0.045480;0.600000
0.075900;0.000044;0.001728;0.045540;0.600000
0.076000;0.000044;0.001733;0.045600;0.600000
0.076100;0.000044;0.001737;0.045660;0.600000
0.076200;0.000044;0.001742;0.045720;0.600000
0.076300;0.000044;0.001747;0.045780;0.600000
0.076400;0.000045;0.001751;0.045840;0.600000
0.076500;0.000045;0.001756;0.045900;0.600000
0.076600;0.000045;0.001760;0.045960;0.600000
0.076700;0.000045;0.001765;0.046020;0.600000
0.076800;0.000045;0.001769;0.046080;0.600000
0.076900;0.000045;0.001774;0.046140;0.600000
0.077000;0.000046;0.001779;0.046200;0.600000
0.077100;0.000046;0.001783;0.046260;0.600000
0.077200;0.000046;0.001788;0.046320;0.600000
0.077300;0.000046;0.001793;0.046380;0.600000
0.077400;0.000046;0.001797;0.046440;0.600000
0.077500;0.000047;0.001802;0.046500;0.600000
0.077600;0.000047;0.001807;0.046560;0.600000
0.077700;0.000047;0.001811;0.046620;0.600000
0.077800;0.000047;0.001816;0.046680;0.600000
0.077900;0.000047;0.001821;0.046740;0.600000
0.078000;0.000047;0.001825;0.046800;0.600000
0.078100;0.000048;0.001830;0.046860;0.600000
0.078200;0.000048;0.001835;0.046920;0.600000
0.078300;0.000048;0.001839;0.046980;0.600000
0.078400;0.000048;0.001844;0.047040;0.600000
0.078500;0.000048;0.001849;0.047100;0.600000
0.078600;0.000049;0.001853;0.047160;0.600000
0.078700;0.000049;0.001858;0.047220;0.600000
0.078800;0.000049;0.001863;0.047280;0.600000
0.078900;0.000049;0.001868;0.047340;0.600000
0.079000;0.000049;0.001872;0.047400;0.600000
0.079100;0.000049;0.001877;0.047460;0.600000
0.079200;0.000050;0.001882;0.047520;0.600000
0.079300;0.000050;0.001887;0.047580;0.600000
0.079400;0.000050;0.001891;0.047640;0.600000
0.079500;0.000050;0.001896;0.047700;0.600000
0.079600;0.000050;0.001901;0.047760;0.600000
0.079700;0.000051;0.001906;0.047820;0.600000
0.079800;0.000051;0.001910;0.047880;0.600000
0.079900;0.000051;0.001915;0.047940;0.600000
0.080000;0.000051;0.001920;0.048000;0.600000
0.080100;0.000051;0.001925;0.048060;0.600000
0.080200;0.000052;0.001930;0.048120;0.600000
0.080300;0.000052;0.001934;0.048180;0.600000
0.080400;0.000052;0.001939;0.048240;0.600000
0.080500;0.000052;0.001944;0.048300;0.600000
0.080600;0.000052;0.001949;0.048360;0.600000
0.080700;0.000053;0.001954;0.048420;0.600000
0.080800;0.000053;0.001959;0.048480;0.600000
0.080900;0.000053;0.001963;0.048540;0.600000
0.081000;0.000053;0.001968;0.048600;0.600000
0.081100;0.000053;0.001973;0.048660;0.600000
0.081200;0.000054;0.001978;0.048720;0.600000
0.081300;0.000054;0.001983;0.048780;0.600000
0.081400;0.000054;0.001988;0.048840;0.600000
0.081500;0.000054;0.001993;0.048900;0.600000
0.081600;0.000054;0.001998;0.048960;0.600000
0.081700;0.000055;0.002002;0.049020;0.600000
0.081800;0.000055;0.002007;0.049080;0.600000
0.081900;0.000055;0.002012;0.049140;0.600000
0.082000;0.000055;0.002017;0.049200;0.600000
0.082100;0.000055;0.002022;0.049260;0.600000
0.082200;0.000056;0.002027;0.049320;0.600000
0.082300;0.000056;0.002032;0.049380;0.600000
0.082400;0.000056;0.002037;0.049440;0.600000
0.082500;0.000056;0.002042;0.049500;0.600000
0.082600;0.000056;0.002047;0.049560;0.600000
0.082700;0.000057;0.002052;0.049620;0.600000
0.082800;0.000057;0.002057;0.049680;0.600000
0.082900;0.000057;0.002062;0.049740;0.600000
0.083000;0.000057;0.002067;0.049800;0.600000
0.083100;0.000057;0.002072;0.049860;0.600000
0.083200;0.000058;0.002077;0.049920;0.600000
0.083300;0.000058;0.002082;0.049980;0.600000
0.083400;0.000058;0.002087;0.050040;0.600000
0.083500;0.000058;0.002092;0.050100;0.600000
0.083600;0.000058;0.002097;0.050160;0.600000
0.083700;0.000059;0.002102;0.050220;0.600000
0.083800;0.000059;0.002107;0.050280;0.600000
0.083900;0.000059;0.002112;0.050340;0.600000
0.084000;0.000059;0.002117;0.050400;0.600000
0.084100;0.000059;0.002122;0.050460;0.600000
0.084200;0.000060;0.002127;0.050520;0.600000
0.084300;0.000060;0.002132;0.050580;0.600000
0.084400;0.000060;0.002137;0.050640;0.600000
0.084500;0.000060;0.002142;0.050700;0.600000
0.084600;0.000061;0.002147;0.050760;0.600000
0.084700;0.000061;0.002152;0.050820;0.600000
0.084800;0.000061;0.002157;0.050880;0.600000
0.084900;0.000061;0.002162;0.050940;0.600000
0.085000;0.000061;0.002168;0.051000;0.600000
0.085100;0.000062;0.002173;0.051060;0.600000
0.085200;0.000062;0.002178;0.051120;0.600000
0.085300;0.000062;0.002183;0.051180;0.600000
0.085400;0.000062;0.002188;0.051240;0.600000
0.085500;0.000063;0.002193;0.051300;0.600000
0.085600;0.000063;0.002198;0.051360;0.600000
0.085700;0.000063;0.002203;0.051420;0.600000
0.085800;0.000063;0.002208;0.051480;0.600000
0.085900;0.000063;0.002214;0.051540;0.600000
0.086000;0.000064;0.002219;0.051600;0.600000
0.086100;0.000064;0.002224;0.051660;0.600000
0.086200;0.000064;0.002229;0.051720;0.600000
0.086300;0.000064;0.002234;0.051780;0.600000
0.086400;0.000064;0.002239;0.051840;0.600000
0.086500;0.000065;0.002245;0.051900;0.600000
0.086600;0.000065;0.002250;0.051960;0.600000
0.086700;0.000065;0.002255;0.052020;0.600000
0.086800;0.000065;0.002260;0.052080;0.600000
0.086900;0.000066;0.002265;0.052140;0.600000
0.087000;0.000066;0.002271;0.052200;0.600000
0.087100;0.000066;0.002276;0.052260;0.600000
0.087200;0.000066;0.002281;0.052320;0.600000
0.087300;0.000067;0.002286;0.052380;0.600000
0.087400;0.000067;0.002292;0.052440;0.600000
0.087500;0.000067;0.002297;0.052500;0.600000
0.087600;0.000067;0.002302;0.052560;0.600000
0.087700;0.000067;0.002307;0.052620;0.600000
0.087800;0.000068;0.002313;0.052680;0.600000
0.087900;0.000068;0.002318;0.052740;0.600000
0.088000;0.000068;0.002323;0.052800;0.600000
0.088100;0.000068;0.002328;0.052860;0.600000
0.088200;0.000069;0.002334;0.052920;0.600000
0.088300;0.000069;0.002339;0.052980;0.600000
0.088400;0.000069;0.002344;0.053040;0.600000
0.088500;0.000069;0.002350;0.053100;0.600000
0.088600;0.000070;0.002355;0.053160;0.600000
0.088700;0.000070;0.002360;0.053220;0.600000
0.088800;0.000070;0.002366;0.053280;0.600000
0.088900;0.000070;0.002371;0.053340;0.600000
0.089000;0.000070;0.002376;0.053400;0.600000
0.089100;0.000071;0.002382;0.053460;0.600000
0.089200;0.000071;0.002387;0.053520;0.600000
0.089300;0.000071;0.002392;0.053580;0.600000
0.089400;0.000071;0.002398;0.053640;0.600000
0.089500;0.000072;0.002403;0.053700;0.600000
0.089600;0.000072;0.002408;0.053760;0.600000
0.089700;0.000072;0.002414;0.053820;0.600000
0.089800;0.000072;0.002419;0.053880;0.600000
0.089900;0.000073;0.002425;0.053940;0.600000
0.090000;0.000073;0.002430;0.054000;0.600000
0.090100;0.000073;0.002435;0.054060;0.600000
0.090200;0.000073;0.002441;0.054120;0.600000
0.090300;0.000074;0.002446;0.054180;0.600000
0.090400;0.000074;0.002452;0.054240;0.600000
0.090500;0.000074;0.002457;0.054300;0.600000
0.090600;0.000074;0.002463;0.054360;0.600000
0.090700;0.000075;0.002468;0.054420;0.600000
0.090800;0.000075;0.002473;0.054480;0.600000
0.090900;0.000075;0.002479;0.054540;0.600000
0.091000;0.000075;0.002484;0.054600;0.600000
0.091100;0.000076;0.002490;0.054660;0.600000
0.091200;0.000076;0.002495;0.054720;0.600000
0.091300;0.000076;0.002501;0.054780;0.600000
0.091400;0.000076;0.002506;0.054840;0.600000
0.091500;0.000077;0.002512;0.054900;0.600000
0.091600;0.000077;0.002517;0.054960;0.600000
0.091700;0.000077;0.002523;0.055020;0.600000
0.091800;0.000077;0.002528;0.055080;0.600000
0.091900;0.000078;0.002534;0.055140;0.600000
0.092000;0.000078;0.002539;0.055200;0.600000
0.092100;0.000078;0.002545;0.055260;0.600000
0.092200;0.000078;0.002550;0.055320;0.600000
0.092300;0.000079;0.002556;0.055380;0.600000
0.092400;0.000079;0.002561;0.055440;0.600000
0.092500;0.000079;0.002567;0.055500;0.600000
0.092600;0.000079;0.002572;0.055560;0.600000
0.092700;0.000080;0.002578;0.055620;0.600000
0.092800;0.000080;0.002584;0.055680;0.600000
0.092900;0.000080;0.002589;0.055740;0.600000
0.093000;0.000080;0.002595;0.055800;0.600000
0.093100;0.000081;0.002600;0.055860;0.600000
0.093200;0.000081;0.002606;0.055920;0.600000
0.093300;0.000081;0.002611;0.055980;0.600000
0.093400;0.000081;0.002617;0.056040;0.600000
0.093500;0.000082;0.002623;0.056100;0.600000
0.093600;0.000082;0.002628;0.056160;0.600000
0.093700;0.000082;0.002634;0.056220;0.600000
0.093800;0.000083;0.002640;0.056280;0.600000
0.093900;0.000083;0.002645;0.056340;0.600000
0.094000;0.000083;0.002651;0.056400;0.600000
0.094100;0.000083;0.002656;0.056460;0.600000
0.094200;0.000084;0.002662;0.056520;0.600000
0.094300;0.000084;0.002668;0.056580;0.600000
0.094400;0.000084;0.002673;0.056640;0.600000
0.094500;0.000084;0.002679;0.056700;0.600000
0.094600;0.000085;0.002685;0.056760;0.600000
0.094700;0.000085;0.002690;0.056820;0.600000
0.094800;0.000085;0.002696;0.056880;0.600000
0.094900;0.000085;0.002702;0.056940;0.600000
0.095000;0.000086;0.002708;0.057000;0.600000
0.095100;0.000086;0.002713;0.057060;0.600000
0.095200;0.000086;0.002719;0.057120;0.600000
0.095300;0.000087;0.002725;0.057180;0.600000
0.095400;0.000087;0.002730;0.057240;0.600000
0.095500;0.000087;0.002736;0.057300;0.600000
0.095600;0.000087;0.002742;0.057360;0.600000
0.095700;0.000088;0.002748;0.057420;0.600000
0.095800;0.000088;0.002753;0.057480;0.600000
0.095900;0.000088;0.002759;0.057540;0.600000
0.096000;0.000088;0.002765;0.057600;0.600000
0.096100;0.000089;0.002771;0.057660;0.600000
0.096200;0.000089;0.002776;0.057720;0.600000
0.096300;0.000089;0.002782;0.057780;0.600000
0.096400;0.000090;0.002788;0.057840;0.600000
0.096500;0.000090;0.002794;0.057900;0.600000
0.096600;0.000090;0.002799;0.057960;0.600000
0.096700;0.000090;0.002805;0.058020;0.600000
0.096800;0.000091;0.002811;0.058080;0.600000
0.096900;0.000091;0.002817;0.058140;0.600000
0.097000;0.000091;0.002823;0.058200;0.600000
0.097100;0.000092;0.002829;0.058260;0.600000
0.097200;0.000092;0.002834;0.058320;0.600000
0.097300;0.000092;0.002840;0.058380;0.600000
0.097400;0.000092;0.002846;0.058440;0.600000
0.097500;0.000093;0.002852;0.058500;0.600000
0.097600;0.000093;0.002858;0.058560;0.600000
0.097700;0.000093;0.002864;0.058620;0.600000
0.097800;0.000094;0.002869;0.058680;0.600000
0.097900;0.000094;0.002875;0.058740;0.600000
0.098000;0.000094;0.002881;0.058800;0.600000
0.098100;0.000094;0.002887;0.058860;0.600000
0.098200;0.000095;0.002893;0.058920;0.600000
0.098300;0.000095;0.002899;0.058980;0.600000
0.098400;0.000095;0.002905;0.059040;0.600000
0.098500;0.000096;0.002911;0.059100;0.600000
0.098600;0.000096;0.002917;0.059160;0.600000
0.098700;0.000096;0.002923;0.059220;0.600000
0.098800;0.000096;0.002928;0.059280;0.600000
0.098900;0.000097;0.002934;0.059340;0.600000
0.099000;0.000097;0.002940;0.059400;0.600000
0.099100;0.000097;0.002946;0.059460;0.600000
0.099200;0.000098;0.002952;0.059520;0.600000
0.099300;0.000098;0.002958;0.059580;0.600000
0.099400;0.000098;0.002964;0.059640;0.600000
0.099500;0.000099;0.002970;0.059700;0.600000
0.099600;0.000099;0.002976;0.059760;0.600000
0.099700;0.000099;0.002982;0.059820;0.600000
0.099800;0.000099;0.002988;0.059880;0.600000
